permit_type,permit_num,permit_class_mapped,permit_class,work_class,condominium,project_name,description,tcad_id,issued_date,calendar_year_issued,fiscal_year_issued,status_current,expires_date,completed_date,council_district,housing_units,number_of_floors,total_job_valuation,original_zip,jurisdiction,link,project_id,master_permit_num,contractor_company_name,contractor_phone,contractor_zip,applicant_organization,applicant_phone,certificate_of_occupancy,original_address_1
BP,2000-014338 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage & Entry,0438150739,2000-10-25,2000,2001,Final,2001-04-12,2001-04-12,5,NA,1,"$111,915.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=680213,680213,180657,Chris Zwak,5122317700,78741,NA,NA,Yes,10944 COLONEL WINN LOOP
BP,2000-020827 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Covered Porch & Stoop,0436250524,2000-10-16,2000,2001,Final,2001-03-19,2001-03-19,5,NA,2,"$70,840.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677763,677763,181562,KB Home,5126518100,78750,NA,NA,Yes,11400 PICKARD LN
BP,2000-021739 BP,Residential,R- 101 Single Family Houses,New,No,1412 Waldorf Av,New Manufactured Home /With Front Porch And Rear Wood Deck,0211183801,2000-09-20,2000,2000,Final,2000-11-07,2000-11-07,1,NA,NA,"$36,150.00",78721,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678159,678159,NA,"Marbella Development, Lp",5122826060,78747,NA,NA,Yes,1412 WALDORF AVE
BP,2000-021353 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage & Entry,0438150510,2000-10-26,2000,2001,Final,2001-07-24,2001-07-24,5,NA,2,"$179,010.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677982,677982,182078,Chris Zwak,5122317700,78741,NA,NA,Yes,229 PEDIGREE DR
BP,2000-013098 BP,Residential,R- 101 Single Family Houses,New,No,1728 Lynnville Trl,Sf Residence W/Attached Garage Covered Patio&Porch,0266201301,2000-09-25,2000,2000,Final,2001-02-15,2001-02-15,7,NA,1,"$65,310.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676590,676590,179998,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,1728 LYNNVILLE TRL
BP,2000-017779 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Porch Entry & Covered Patio,0434280121,2000-10-16,2000,2001,Final,2001-03-22,2001-03-22,8,NA,1,"$165,915.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677674,677674,181545,Ryland Homes,5123437009,78759,NA,NA,Yes,11506 ARBOR DOWNS RD
BP,2000-021757 BP,Residential,R- 101 Single Family Houses,New,No,9413 La Puente Dr,Sf Res. W/Attached Garage & Covered Porch,0418400218,2000-10-02,2000,2001,Final,2001-04-24,2001-04-24,8,NA,1,"$74,865.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678168,678168,180177,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,9413 LA PUENTE DR
BP,2000-014392 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Entry & Porch,0239460103,2000-10-31,2000,2001,Final,2001-07-25,2001-07-25,1,NA,2,"$137,025.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=683849,683849,182199,Kimball Hill Homes,5124213214,78757,NA,NA,Yes,6804 WILLIAM WALLACE WAY
BP,2000-017784 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Entry Foyer & Opt Covered Patio,0237431157,2000-10-16,2000,2001,Final,2001-06-01,2001-06-01,1,NA,2,"$75,250.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677677,677677,181547,Kimball Hill Homes,5124213214,78757,NA,NA,Yes,6912 THISTLE HILL WAY
BP,2000-009854 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 1 Stry Duplex,0235100210,2000-09-29,2000,2000,Final,2001-06-22,2001-06-22,7,NA,1,"$130,000.00",78757,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=748802,748802,179471,Midwest Homes,5129631999,NA,NA,NA,Yes,7608 WATSON ST
BP,2000-017537 BP,Residential,R- 101 Single Family Houses,New,No,101 Pascal La,Replace Existing Pool House W/New Pool House W/CovD Patio Terrace & Lower Level Storage Bathroom & Workshop/Gameroom,0127210104,2000-10-10,2000,2001,Final,2003-10-07,2003-10-07,10,NA,2,"$250,000.00",78746,AUSTIN LTD,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677569,677569,NA,Charles N White Construction Company- MISCELLANEOUS ACCOUNT,5123021177,78746,NA,NA,Yes,101 PASCAL LN
BP,2000-014217 BP,Residential,R- 101 Single Family Houses,New,No,7013 Marejada Dr,New One Story Manufactured Home W/Att Garage & Wood Deck,0215330435,2000-09-22,2000,2000,Final,2001-05-10,2001-05-10,1,NA,1,"$6,000.00",78724,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677079,677079,NA,"King Engineering Associates, Inc.",5124624921,78703,NA,NA,Yes,7013 MAREJADA DR
BP,2000-021715 BP,Residential,R- 101 Single Family Houses,New,No,6305 Mesa Grande Dr,Sf Res. W/Attached Garage &Covered Porch,0418400508,2000-10-03,2000,2001,Final,2001-03-12,2001-03-12,8,NA,1,"$78,505.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678145,678145,180179,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,6305 MESA GRANDE DR
BP,2000-016733 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Porch Entry & Patio,0422341717,2000-09-26,2000,2000,Final,2001-01-11,2001-01-11,8,NA,1,"$69,475.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677170,677170,180194,"Milburn, Bill",5123454663,78727,NA,NA,Yes,4624 NORMAN TRL
BP,2000-013147 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 2sty Residence .Watt Garage Cvd Porch Uncvd Patio,0237431303,2000-09-18,2000,2000,Final,2001-05-01,2001-05-01,1,NA,2,"$142,940.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676613,676613,180013,Kimball Hill Homes,5124213214,78757,NA,NA,Yes,7008 THISTLE HILL WAY
BP,2000-016720 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Entry Foyer & Patio,0264200937,2000-10-09,2000,2001,Final,2001-02-27,2001-02-27,7,NA,1,"$101,842.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677165,677165,180193,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,1613 LYNNVILLE TRL
BP,2000-017196 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Covered Patio Patio/Deck & Entry Porch & Opt Sunroom,0436280141,2000-10-04,2000,2001,Final,2001-03-23,2001-03-23,8,NA,1,"$142,875.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677415,677415,180784,Ryland Homes,5123437009,78759,NA,NA,Yes,2629 NIEMANN DR
BP,2000-014113 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Entry & Porch & Patio,0418381333,2000-09-21,2000,2000,Final,2001-05-17,2001-05-17,8,NA,2,"$100,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677033,677033,180068,Legacy Homes,5126104868,78759,NA,NA,Yes,5704 SUNNY VISTA DR
BP,2000-013955 BP,Residential,R- 101 Single Family Houses,New,No,1724 Lynnville Trl,Sf Residence W/Attached Garage,0264201112,2000-09-25,2000,2000,Final,2001-02-15,2001-02-15,7,NA,2,"$78,860.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676975,676975,180000,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,1724 LYNNVILLE TRL
BP,2000-006386 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 2sty Residence W/Att Garage-Portacachere Cvd Porch & Wd Deck,0139340925,2000-09-13,2000,2000,Final,2001-06-13,2001-06-13,10,NA,2,"$108,325.00",78730,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=675839,675839,179211,Parkwood Builders,7134600264,77040,NA,NA,Yes,9408 BIG VIEW DR
BP,2000-017837 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Porch Foyer & Patio/Deck,0436280309,2000-09-20,2000,2000,Final,2001-03-05,2001-03-05,8,NA,2,"$236,440.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=680459,680459,180036,Ryland Homes,5123437009,78759,NA,NA,Yes,2725 DUPREE LN
BP,2000-013278 BP,Residential,R- 101 Single Family Houses,New,No,10405 Canyon Vista Wy,New Two Story Res W/Att Garage & Entry & Foyer,NA,2000-09-20,2000,2000,Final,2001-05-14,2001-05-14,NA,NA,2,"$186,456.00",78726,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676665,676665,180064,"STANDARD PACIFIC Homes of Texas,Inc Austin Division",5125064027,78717,NA,NA,Yes,10405 CANYON VISTA WAY
BP,2000-017071 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Entry & Patio,0424340110,2000-10-05,2000,2001,Final,2001-06-14,2001-06-14,8,NA,2,"$130,173.00",78739,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677360,677360,180751,"Wilshire Homes, L.P.",5124853335,78759,NA,NA,Yes,4509 HIBISCUS VALLEY DR
BP,2000-013540 BP,Residential,R- 101 Single Family Houses,New,No,9200 Asheville Pl,New One Story Res W/Att Garage Entry & Patio,0418360624,2000-09-12,2000,2000,Final,2001-05-03,2001-05-03,8,NA,NA,"$100,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676770,676770,NA,Legacy Homes,5126104868,78759,NA,NA,Yes,9200 ASHEVILLE PL
BP,2000-020805 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Foyer & Porch,0436280307,2000-10-16,2000,2001,Final,2001-03-27,2001-03-27,8,NA,1,"$126,945.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677757,677757,181544,Ryland Homes,5123437009,78759,NA,NA,Yes,2735 DUPREE LN
BP,2000-014318 BP,Residential,R- 101 Single Family Houses,New,No,1602 Miriam Av,Sf Residence W/CovD Porch,0210120510,2000-10-31,2000,2001,Final,2001-05-09,2001-05-09,1,NA,1,"$51,115.00",78702,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=680050,680050,181581,NA,5123024060,78751,NA,NA,Yes,1602 MIRIAM AVE
BP,2000-021293 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 1sty Residence W.Att Garage Cvd Porch-Patio,0438150738,2000-10-25,2000,2001,Final,2001-05-03,2001-05-03,5,NA,1,"$109,440.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677964,677964,180658,Chris Zwak,5122317700,78741,NA,NA,Yes,10940 COLONEL WINN LOOP
BP,2000-017247 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage & Entry,0418381328,2000-10-12,2000,2001,Final,2001-04-04,2001-04-04,8,NA,2,"$104,300.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677444,677444,180975,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,9111 JANABYRD CV
BP,2000-007147 BP,Residential,R- 101 Single Family Houses,New,No,4408 Long Champ Dr Unit 13,New 2sty Condo-W/Att Garage Cvd Porch-Patio-Balony,0134180201,2000-10-31,2000,2001,Final,2001-08-02,2001-08-02,8,NA,2,"$300,000.00",78746,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678919,678919,179264,Joseph Rutledge Co Inc,5123811280,78733,NA,NA,Yes,4408 LONG CHAMP DR UNIT 13
BP,2000-013940 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 2sty Residence W/Att Garage Cvd Porch Uncvd Stoop,0436250522,2000-09-18,2000,2000,Final,2001-05-02,2001-05-02,5,NA,2,"$76,710.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676963,676963,179947,KB Home,5126518100,78750,NA,NA,Yes,11308 PICKARD LN
BP,2000-014314 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Porch & Covered Porch,0168210811,2000-10-31,2000,2001,Final,2001-07-12,2001-07-12,6,NA,2,"$214,397.00",78726,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=680035,680035,182192,"STANDARD PACIFIC Homes of Texas,Inc Austin Division",5125064027,78717,NA,NA,Yes,10401 CANYON VISTA WAY
BP,2000-021370 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res Garage Porch & Covered Patio,0436280166,2000-10-30,2000,2001,Final,2001-03-23,2001-03-23,8,NA,1,"$167,490.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677997,677997,182097,Ryland Homes,5123437009,78759,NA,NA,Yes,2620 NIEMANN DR
BP,2000-013280 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Entry Porch & Patio,0418381453,2000-09-22,2000,2000,Final,2001-03-27,2001-03-27,8,NA,1,"$10,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676667,676667,180071,Legacy Homes,5126104868,78759,NA,NA,Yes,9236 RIDGEWELL PL
BP,2000-017406 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Porch & Entry,0418400502,2000-10-24,2000,2001,Final,2001-04-25,2001-04-25,8,NA,2,"$98,910.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677496,677496,181055,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,6210 SALCON CLIFF DR
BP,2000-003262 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 1sty Residence W.Att Garage Cvd Porch-Patio,0264200940,2000-09-08,2000,2000,Final,2001-02-06,2001-02-06,7,NA,1,"$65,380.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678399,678399,179739,Newmark Homes LLC,5123455147,78734,NA,NA,Yes,1601 LYNNVILLE TRL
BP,2000-021189 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 1sty Residence W.Att Garage  Cvd Porch-Patio  Concrete Deck,0438150512,2000-10-23,2000,2001,Final,2001-07-20,2001-07-20,5,NA,1,"$137,025.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677916,677916,180275,Chris Zwak,5122317700,78741,NA,NA,Yes,221 PEDIGREE DR
BP,2000-017853 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Entry & Patio,0428031124,2000-10-02,2000,2001,Final,2001-02-20,2001-02-20,2,NA,1,"$70,000.00",78744,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=680563,680563,180041,NA,NA,NA,NA,NA,Yes,2505 JENIBETH LN
BP,2000-017640 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Covered Porch & Stoop,0243260839,2000-10-10,2000,2001,Final,2001-03-14,2001-03-14,1,NA,2,"$75,915.00",78753,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677620,677620,181022,KB Home,5126518100,78750,NA,NA,Yes,10837 AMBLEWOOD WAY
BP,2000-006964 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 1sty Residence W.Att Garage Porch-Patio,0426190832,2000-10-10,2000,2001,Final,2001-02-21,2001-02-21,5,NA,1,"$69,975.00",78748,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678792,678792,180020,Centex Homes,5127950170,78727,NA,NA,Yes,8912 FROCK CT
BP,2000-010448 BP,Residential,R- 101 Single Family Houses,New,No,8708 Edmund Ct,Sf Residence W/Attached Garage & CovD Porch,0416380922,2000-09-09,2000,2000,Final,2001-02-05,2001-02-05,8,NA,2,"$100,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676351,676351,179719,Legacy Homes,5126104868,78759,NA,NA,Yes,8708 EDMUND CT
BP,2000-014112 BP,Residential,R- 101 Single Family Houses,New,No,1414 Waldorf Av,New Manufactured Home /W Front Porch And Rear Wood Deck,0211180520,2000-09-21,2000,2000,Final,2001-01-09,2001-01-09,1,NA,1,"$36,150.00",78721,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677032,677032,NA,"Marbella Development, Lp",5122826060,78747,NA,NA,Yes,1414 WALDORF AVE
BP,2000-016681 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Porchere Entry & Wood Deck,0156070161,2000-10-17,2000,2001,Final,2001-05-16,2001-05-16,6,NA,2,"$203,995.00",78759,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=677151,677151,180786,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,9504 BULLY HILL CV
BP,2000-010058 BP,Residential,R- 101 Single Family Houses,New,No,9508 Bully Hill Cove,Sf Residence W/Attached Garage CovD Porch & Wood Deck,0156070160,2000-09-08,2000,2000,Final,2001-06-27,2001-06-27,6,NA,2,"$190,125.00",78759,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676178,676178,179572,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,9508 BULLY HILL CV
BP,2000-021415 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Three Car Garage Porch Entry & Covered Patio,0422341215,2000-10-30,2000,2001,Final,2001-03-13,2001-03-13,8,NA,1,"$81,865.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678013,678013,182106,"Milburn, Bill",5123454663,78727,NA,NA,Yes,9504 ZUNIGA DR
BP,2000-004052 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Covered Patio & Porch,0268130208,2000-09-26,2000,2000,Final,2001-04-16,2001-04-16,7,NA,1,"$193,000.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=678744,678744,179355,"Homes By Donahoo, Inc.",5124538696,78757,NA,NA,Yes,3706 HIDDEN ESTATES DR
BP,2000-010775 BP,Residential,R- 101 Single Family Houses,New,No,NA,New One Story Res W/Att Garage Entry & Patio,0418381332,2000-09-12,2000,2000,Final,2001-04-11,2001-04-11,8,NA,1,"$100,000.00",78749,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676465,676465,179863,Legacy Homes,5126104868,78759,NA,NA,Yes,5700 SUNNY VISTA DR
BP,2000-013149 BP,Residential,R- 101 Single Family Houses,New,No,NA,New 2sty Residence W.Att Garage Porch-Patio,0237460302,2000-09-22,2000,2000,Final,2001-04-25,2001-04-25,1,NA,2,"$83,510.00",78754,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676615,676615,180016,Kimball Hill Homes,5124213214,78757,NA,NA,Yes,6827 WILLIAM WALLACE WAY
BP,2000-013207 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage & Porch,0262031214,2000-09-26,2000,2000,Final,2001-02-09,2001-02-09,6,NA,2,"$137,826.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676638,676638,180038,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,4805 CHADBURY CV
BP,2000-017239 BP,Residential,R- 101 Single Family Houses,New,No,NA,New Two Story Res W/Att Garage Foyer & Patio,0262031205,2000-10-24,2000,2001,Final,2001-04-17,2001-04-17,6,NA,2,"$112,495.00",78727,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=748833,748833,180782,David Weekley Homes (MAIN),5128218885,78758,NA,NA,Yes,4812 CHADBURY CV
BP,2000-013696 BP,Residential,R- 101 Single Family Houses,New,No,1520 Bradbury La,Sf Res. W/Attached Garage Covered Patio & Covered Porch,0254330234,2000-09-26,2000,2000,Final,2001-03-07,2001-03-07,7,NA,1,"$86,994.00",78753,AUSTIN FULL PURPOSE,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=676845,676845,180232,Lennar Homes of Texas***MAIN***,5125064000,78717,NA,NA,Yes,1520 BRADBURY LN
